Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Country Code
1991,10.1109/VISUAL.1991.175782,The asymptotic decider: resolving the ambiguity in marching cubes,2.0,2.0,B. Hamann,https://openalex.org/A2122502592,computer science arizona state university tempe az usa,US
2010,10.1109/TVCG.2010.179,Narrative Visualization: Telling Stories with Data,2.0,1.0,Edward Segel,https://openalex.org/A1835294224,university of stanford stanford ca usa,US
2010,10.1109/TVCG.2010.179,Narrative Visualization: Telling Stories with Data,2.0,2.0,Jeffrey Heer,https://openalex.org/A2112690490,university of stanford stanford ca usa,US
1998,10.1109/VISUAL.1998.745312,Simplifying surfaces with color and texture using quadric error metrics,2.0,1.0,M. Garland,https://openalex.org/A2182953115,computer science department carnegie mellon university pittsburgh usa,US
1998,10.1109/VISUAL.1998.745312,Simplifying surfaces with color and texture using quadric error metrics,2.0,2.0,P.S. Heckbert,https://openalex.org/A350629882,carnegie mellon university usa,US
2009,10.1109/TVCG.2009.111,A Nested Model for Visualization Design and Validation,1.0,1.0,Tamara Munzner,https://openalex.org/A544170546,university of british columbia canada,CA
1994,10.1109/VISUAL.1994.346302,XmdvTool: integrating multiple methods for visualizing multivariate data,1.0,1.0,M.O. Ward,https://openalex.org/A2102429099,computer science department worcester polytechnic institute worcester ma usa,US
2000,10.1109/INFVIS.2000.885092,A taxonomy of visualization techniques using the data state reference model,1.0,1.0,E.H. Chi,https://openalex.org/A2237883256,xerox palo alto research center palo alto ca usa,US
2007,10.1109/TVCG.2007.70582,NodeTrix: a Hybrid Visualization of Social Networks,3.0,1.0,Nathalie Henry,https://openalex.org/A2141074253,university of sydney australia,AU
2007,10.1109/TVCG.2007.70582,NodeTrix: a Hybrid Visualization of Social Networks,3.0,2.0,Jean-Daniel Fekete,https://openalex.org/A2154968417,inria futurs and laboratory ri umr cnrs france,FR
2007,10.1109/TVCG.2007.70582,NodeTrix: a Hybrid Visualization of Social Networks,3.0,3.0,Michael J. McGuffin,https://openalex.org/A2017391874,ontario cancer institute university of toronto canada,CA
1999,10.1109/VISUAL.1999.809866,Hierarchical parallel coordinates for exploration of large datasets,3.0,1.0,Ying-Huey Fua,https://openalex.org/A1255825317,computer science department worcester polytechnic institute worcester ma usa,US
1999,10.1109/VISUAL.1999.809866,Hierarchical parallel coordinates for exploration of large datasets,3.0,2.0,M.O. Ward,https://openalex.org/A2102429099,computer science department worcester polytechnic institute worcester ma usa,US
1999,10.1109/VISUAL.1999.809866,Hierarchical parallel coordinates for exploration of large datasets,3.0,3.0,E.A. Rundensteiner,https://openalex.org/A2289414603,computer science department worcester polytechnic institute worcester ma usa,US
2007,10.1109/VAST.2007.4389006,Jigsaw: Supporting Investigative Analysis through Interactive Visualization,4.0,1.0,John Stasko,,school of interactive computing gvu center georgia institute of technology usa,US
2007,10.1109/VAST.2007.4389006,Jigsaw: Supporting Investigative Analysis through Interactive Visualization,4.0,2.0,Carsten Gorg,,school of interactive computing gvu center georgia institute of technology usa,US
2007,10.1109/VAST.2007.4389006,Jigsaw: Supporting Investigative Analysis through Interactive Visualization,4.0,3.0,Zhicheng Liu,,school of interactive computing gvu center georgia institute of technology usa,US
2007,10.1109/VAST.2007.4389006,Jigsaw: Supporting Investigative Analysis through Interactive Visualization,4.0,4.0,Kanupriya Singhal,,school of interactive computing gvu center georgia institute of technology usa,US
2001,10.1109/VISUAL.2001.964519,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,3.0,1.0,J. Kniss,https://openalex.org/A2304607896,scientific computing and imaging institute school of computing university of utah usa,US
2001,10.1109/VISUAL.2001.964519,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,3.0,2.0,G. Kindlmann,https://openalex.org/A275330042,scientific computing and imaging institute school of computing university of utah usa,US
2001,10.1109/VISUAL.2001.964519,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,3.0,3.0,C. Hansen,https://openalex.org/A2059591427,scientific computing and imaging institute school of computing university of utah usa,US
2014,10.1109/TVCG.2014.2346248,UpSet: Visualization of Intersecting Sets,5.0,1.0,Alexander Lex,https://openalex.org/A2034595988,hendrik strobelt and hanspeter pfister are with harvard university ,US
2014,10.1109/TVCG.2014.2346248,UpSet: Visualization of Intersecting Sets,5.0,2.0,Nils Gehlenborg,https://openalex.org/A257767137,harvard medical school,US
2014,10.1109/TVCG.2014.2346248,UpSet: Visualization of Intersecting Sets,5.0,3.0,Hendrik Strobelt,https://openalex.org/A2499608054,hendrik strobelt and hanspeter pfister are with harvard university ,US
2014,10.1109/TVCG.2014.2346248,UpSet: Visualization of Intersecting Sets,5.0,4.0,Romain Vuillemot,https://openalex.org/A1275326801,romain vuillemot is with harvard university,US
2014,10.1109/TVCG.2014.2346248,UpSet: Visualization of Intersecting Sets,5.0,5.0,Hanspeter Pfister,https://openalex.org/A2102290556,hendrik strobelt and hanspeter pfister are with harvard university ,US
2005,10.1109/INFVIS.2005.1532136,Low-level components of analytic activity in information visualization,3.0,1.0,R. Amar,https://openalex.org/A2135995127,georgia institute of technology college of computing gvu center,US
2005,10.1109/INFVIS.2005.1532136,Low-level components of analytic activity in information visualization,3.0,2.0,J. Eagan,https://openalex.org/A2036409498,georgia institute of technology college of computing gvu center,US
2005,10.1109/INFVIS.2005.1532136,Low-level components of analytic activity in information visualization,3.0,3.0,J. Stasko,https://openalex.org/A2087252583,georgia institute of technology college of computing gvu center,US
2000,10.1109/INFVIS.2000.885098,ThemeRiver: visualizing theme changes over time,3.0,1.0,S. Havre,https://openalex.org/A3182372061,northwest division battlle pacific northwest richland wa usa,US
2000,10.1109/INFVIS.2000.885098,ThemeRiver: visualizing theme changes over time,3.0,2.0,B. Hetzler,https://openalex.org/A1905796687,northwest division battlle pacific northwest richland wa usa,US
2000,10.1109/INFVIS.2000.885098,ThemeRiver: visualizing theme changes over time,3.0,3.0,L. Nowell,https://openalex.org/A2573493279,northwest division battlle pacific northwest richland wa usa,US
2003,10.1109/VISUAL.2003.1250414,Curvature-based transfer functions for direct volume rendering: methods and applications,4.0,1.0,G. Kindlmann,https://openalex.org/A275330042,scientific computing and imaging institute university of utah usa,US
2003,10.1109/VISUAL.2003.1250414,Curvature-based transfer functions for direct volume rendering: methods and applications,4.0,2.0,R. Whitaker,https://openalex.org/A2124784654,scientific computing and imaging institute university of utah usa,US
2003,10.1109/VISUAL.2003.1250414,Curvature-based transfer functions for direct volume rendering: methods and applications,4.0,3.0,T. Tasdizen,https://openalex.org/A176641044,scientific computing and imaging institute university of utah usa,US
2003,10.1109/VISUAL.2003.1250414,Curvature-based transfer functions for direct volume rendering: methods and applications,4.0,4.0,T. Moller,https://openalex.org/A2682213054,graphics usability and visualization gruvi laboratory simon fraser university canada,CA
2000,10.1109/INFVIS.2000.885091,"Focus+context display and navigation techniques for enhancing radial, space-filling hierarchy visualizations",2.0,1.0,J. Stasko,https://openalex.org/A2087252583,gvu center and college of computing georgia institute of technology atlanta ga usa,US
2000,10.1109/INFVIS.2000.885091,"Focus+context display and navigation techniques for enhancing radial, space-filling hierarchy visualizations",2.0,2.0,E. Zhang,https://openalex.org/A2134310558,gvu center and college of computing georgia institute of technology atlanta ga usa,US
1999,10.1109/INFVIS.1999.801851,Cluster and calendar based visualization of time series data,2.0,1.0,J.J. Van Wijk,https://openalex.org/A2317229737,department of mathematics and computing science eindhovan university of technology eindhoven netherlands,NL
1999,10.1109/INFVIS.1999.801851,Cluster and calendar based visualization of time series data,2.0,2.0,E.R. Van Selow,https://openalex.org/A3161861458,netherlands energy research foundation petten netherlands,NL
1999,10.1109/VISUAL.1999.809869,New quadric metric for simplifying meshes with appearance attributes,1.0,1.0,H. Hoppe,https://openalex.org/A3151138253,microsoft research limited usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,1.0,R. Raskar,https://openalex.org/A2140705446,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,2.0,M.S. Brown,https://openalex.org/A2594426199,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,3.0,Ruigang Yang,https://openalex.org/A2128441350,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,4.0,Wei-Chao Chen,https://openalex.org/A2126800556,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,5.0,G. Welch,https://openalex.org/A2119776096,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,6.0,H. Towles,https://openalex.org/A1967971791,department of computer science north carolina state university chapel hill usa,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,7.0,B. Scales,https://openalex.org/A3161433347,dept of computer science university of north carolina chapel hill,US
1999,10.1109/VISUAL.1999.809883,Multi-projector displays using camera-based registration,8.0,8.0,H. Fuchs,https://openalex.org/A2196043388,department of computer science north carolina state university chapel hill usa,US
1996,10.1109/VISUAL.1996.568108,A haptic interaction method for volume visualization,2.0,1.0,R.S. Avila,https://openalex.org/A2622293249,ge corporate research and development center schenectady ny usa,US
1996,10.1109/VISUAL.1996.568108,A haptic interaction method for volume visualization,2.0,2.0,L.M. Sobierajski,https://openalex.org/A2309715070,ge corporate research and development center schenectady ny usa,US
2002,10.1109/INFVIS.2002.1173148,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",3.0,1.0,C. Plaisant,https://openalex.org/A216611935,human computer interaction laboratory university of maryland usa,US
2002,10.1109/INFVIS.2002.1173148,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",3.0,2.0,J. Grosjean,https://openalex.org/A2119265685,human computer interaction laboratory university of maryland usa,US
2002,10.1109/INFVIS.2002.1173148,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",3.0,3.0,B.B. Bederson,https://openalex.org/A2046653803,human computer interaction laboratory university of maryland usa,US
2007,10.1109/TVCG.2007.70539,Animated Transitions in Statistical Data Graphics,2.0,1.0,Jeffrey Heer,https://openalex.org/A2112690490,computer science division university of california berkeley usa,US
2007,10.1109/TVCG.2007.70539,Animated Transitions in Statistical Data Graphics,2.0,2.0,George Robertson,https://openalex.org/A2172094290,microsoft research limited usa,US
2008,10.1109/TVCG.2008.153,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,3.0,1.0,Niklas Elmqvist,https://openalex.org/A2193023912,inria paris france,FR
2008,10.1109/TVCG.2008.153,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,3.0,2.0,Pierre Dragicevic,https://openalex.org/A89785269,inria paris france,FR
2008,10.1109/TVCG.2008.153,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,3.0,3.0,Jean-Daniel Fekete,https://openalex.org/A2154968417,inria paris france,FR
1998,10.1109/VISUAL.1998.745280,Large scale terrain visualization using the restricted quadtree triangulation,1.0,1.0,R. Pajarola,https://openalex.org/A1975963237,eth zurich switzerland,CH
1996,10.1109/VISUAL.1996.568126,Dynamic view-dependent simplification for polygonal models,2.0,1.0,J.C. Xia,https://openalex.org/A2974198624,state university of new york stony brook usa,US
1996,10.1109/VISUAL.1996.568126,Dynamic view-dependent simplification for polygonal models,2.0,2.0,A. Varshney,https://openalex.org/A2106788355,state university of new york stony brook usa,US
2006,10.1109/TVCG.2006.115,Ambient Occlusion and Edge Cueing for Enhancing Real Time Molecular Visualization,3.0,1.0,Marco Tarini,https://openalex.org/A1986355708,universit dell insubria varese italy,IT
2006,10.1109/TVCG.2006.115,Ambient Occlusion and Edge Cueing for Enhancing Real Time Molecular Visualization,3.0,2.0,Paolo Cignoni,https://openalex.org/A391330844,i s t i c n r pisa italy,IT
2006,10.1109/TVCG.2006.115,Ambient Occlusion and Edge Cueing for Enhancing Real Time Molecular Visualization,3.0,3.0,Claudio Montani,https://openalex.org/A2103525648,i s t i c n r pisa italy,IT
2012,10.1109/TVCG.2012.213,Design Study Methodology: Reflections from the Trenches and the Stacks,3.0,1.0,Michael Sedlmair,https://openalex.org/A2078060999,university of british colombia,CA
2012,10.1109/TVCG.2012.213,Design Study Methodology: Reflections from the Trenches and the Stacks,3.0,2.0,Miriah Meyer,https://openalex.org/A2113885942,university of utah usa,US
2012,10.1109/TVCG.2012.213,Design Study Methodology: Reflections from the Trenches and the Stacks,3.0,3.0,Tamara Munzner,https://openalex.org/A544170546,university of british colombia,CA
2013,10.1109/TVCG.2013.226,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,5.0,1.0,Nivan Ferreira,https://openalex.org/A2112335262,polytechnic institute of new york university usa,US
2013,10.1109/TVCG.2013.226,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,5.0,2.0,Jorge Poco,https://openalex.org/A2030526288,polytechnic institute of new york university usa,US
2013,10.1109/TVCG.2013.226,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,5.0,3.0,Huy T. Vo,https://openalex.org/A2055039322,cusp new york university usa,US
2013,10.1109/TVCG.2013.226,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,5.0,4.0,Juliana Freire,https://openalex.org/A2116519607,polytechnic institute of new york university usa,US
2013,10.1109/TVCG.2013.226,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,5.0,5.0,Cláudio T. Silva,https://openalex.org/A2150576810,polytechnic institute of new york university usa,US
1998,10.1109/VISUAL.1998.745713,Interactive ray tracing for isosurface rendering,5.0,1.0,S. Parker,https://openalex.org/A1995003537,computer science department university of utah usa,US
1998,10.1109/VISUAL.1998.745713,Interactive ray tracing for isosurface rendering,5.0,2.0,P. Shirley,https://openalex.org/A2103213634,computer science department university of utah usa,US
1998,10.1109/VISUAL.1998.745713,Interactive ray tracing for isosurface rendering,5.0,3.0,Y. Livnat,https://openalex.org/A37046778,computer science department university of utah usa,US
1998,10.1109/VISUAL.1998.745713,Interactive ray tracing for isosurface rendering,5.0,4.0,C. Hansen,https://openalex.org/A2059591427,computer science department university of utah usa,US
1998,10.1109/VISUAL.1998.745713,Interactive ray tracing for isosurface rendering,5.0,5.0,P.-P. Sloan,https://openalex.org/A1988707485,computer science department university of utah usa,US
2007,10.1109/TVCG.2007.70594,Show Me: Automatic Presentation for Visual Analysis,3.0,1.0,Jock Mackinlay,https://openalex.org/A2044770413,tableau software usa,US
2007,10.1109/TVCG.2007.70594,Show Me: Automatic Presentation for Visual Analysis,3.0,2.0,Pat Hanrahan,https://openalex.org/A2225733586,stanford university and tableau software usa,US
2007,10.1109/TVCG.2007.70594,Show Me: Automatic Presentation for Visual Analysis,3.0,3.0,Chris Stolte,https://openalex.org/A2778462909,tableau software usa,US
1997,10.1109/INFVIS.1997.636718,H3: laying out large directed graphs in 3D hyperbolic space,1.0,1.0,T. Munzner,https://openalex.org/A544170546,university of stanford stanford ca usa,US
2000,10.1109/VISUAL.2000.885721,Anisotropic geometric diffusion in surface processing,3.0,1.0,U. Clarenz,https://openalex.org/A3147850152,institute for applied mathematics university of bonn bonn germany,DE
2000,10.1109/VISUAL.2000.885721,Anisotropic geometric diffusion in surface processing,3.0,2.0,U. Diewald,https://openalex.org/A3150225586,institute for applied mathematics university of bonn germany,DE
2000,10.1109/VISUAL.2000.885721,Anisotropic geometric diffusion in surface processing,3.0,3.0,M. Rumpf,https://openalex.org/A3146047120,institute for applied mathematics university of bonn germany,DE
1997,10.1109/INFVIS.1997.636792,The structure of the information visualization design space,2.0,1.0,S.K. Card,https://openalex.org/A614907589,xerox parc palo alto ca usa,US
1997,10.1109/INFVIS.1997.636792,The structure of the information visualization design space,2.0,2.0,J. Mackinlay,https://openalex.org/A2044770413,xerox parc palo alto ca usa,US
1998,10.1109/VISUAL.1998.745314,Fast and memory efficient polygonal simplification,2.0,1.0,P. Lindstrom,https://openalex.org/A2278655031,georgia institute of technology usa,US
1998,10.1109/VISUAL.1998.745314,Fast and memory efficient polygonal simplification,2.0,2.0,G. Turk,https://openalex.org/A2130761626,georgia institute of technology usa,US
2009,10.1109/TVCG.2009.171,Participatory Visualization with Wordle,3.0,1.0,Fernanda B. Viegas,https://openalex.org/A2113308670,ibm research usa,US
2009,10.1109/TVCG.2009.171,Participatory Visualization with Wordle,3.0,2.0,Martin Wattenberg,https://openalex.org/A2139539936,ibm research usa,US
2009,10.1109/TVCG.2009.171,Participatory Visualization with Wordle,3.0,3.0,Jonathan Feinberg,https://openalex.org/A2117557628,ibm research usa,US
2001,10.1109/INFVIS.2001.963273,Visualizing time-series on spirals,3.0,1.0,M. Weber,https://openalex.org/A3026903314,crcp technische universit t darmstadt germany,DE
2001,10.1109/INFVIS.2001.963273,Visualizing time-series on spirals,3.0,2.0,M. Alexa,https://openalex.org/A2241694205,crcp technische universit t darmstadt germany,DE
2001,10.1109/INFVIS.2001.963273,Visualizing time-series on spirals,3.0,3.0,W. Muller,https://openalex.org/A2342778483,crcp technische universit t darmstadt germany,DE
2007,10.1109/TVCG.2007.70535,A Taxonomy of Clutter Reduction for Information Visualisation,2.0,1.0,Geoffrey Ellis,https://openalex.org/A2779622929,lancaster university usa,GB
2007,10.1109/TVCG.2007.70535,A Taxonomy of Clutter Reduction for Information Visualisation,2.0,2.0,Alan Dix,https://openalex.org/A2304140017,lancaster university usa,GB
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,1.0,M. Ghoniem,https://openalex.org/A2699795273,ecole des mines de nantes nantes france,FR
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,2.0,J.-D. Fekete,https://openalex.org/A2154968417,inria,FR
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,3.0,P. Castagliola,https://openalex.org/A2053268612,ecole des mines de nantes nantes france,FR
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,1.0,C.L. Bajaj,https://openalex.org/A2006893438,shastra lab center for image analysis and data visualization department of computer sciences purdue university west lafayette in usa,US
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,2.0,V. Pascucci,https://openalex.org/A2296065211,shastra lab center for image analysis and data visualization department of computer sciences purdue university west lafayette in usa,US
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,3.0,D.R. Schikore,https://openalex.org/A2078683250,shastra lab center for image analysis and data visualization department of computer sciences purdue university west lafayette in usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,1.0,L. Bavoil,https://openalex.org/A1971483809,scientific computing and imaging institute university of utah usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,2.0,S.P. Callahan,https://openalex.org/A2013029107,scientific computing and imaging institute university of utah usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,3.0,P.J. Crossno,https://openalex.org/A2127250806,sandia national laboratories usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,4.0,J. Freire,https://openalex.org/A2116519607,school of computing university of utah usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,5.0,C.E. Scheidegger,https://openalex.org/A2119064567,scientific computing and imaging institute university of utah usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,6.0,C.T. Silva,https://openalex.org/A2150576810,scientific computing and imaging institute university of utah usa,US
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,7.0,H.T. Vo,https://openalex.org/A2055039322,scientific computing and imaging institute university of utah usa,US
2006,10.1109/TVCG.2006.166,Network Visualization by Semantic Substrates,2.0,1.0,Ben Shneiderman,https://openalex.org/A668764113,computer science department and the human computer interaction laboratory university of maryland college park usa,US
2006,10.1109/TVCG.2006.166,Network Visualization by Semantic Substrates,2.0,2.0,Aleks Aris,https://openalex.org/A2112023433,computer science department and the human computer interaction laboratory university of maryland college park usa,US
2008,10.1109/TVCG.2008.166,Stacked Graphs - Geometry & Aesthetics,2.0,1.0,Lee Byron,https://openalex.org/A2500428216,the new york times,US
2008,10.1109/TVCG.2008.166,Stacked Graphs - Geometry & Aesthetics,2.0,2.0,Martin Wattenberg,https://openalex.org/A2139539936,visual communication laboratory at ibm,US
1997,10.1109/VISUAL.1997.663888,Application-controlled demand paging for out-of-core visualization,2.0,1.0,M. Cox,https://openalex.org/A2298886649,microcomputer research laboratories intel corporation mrj nasa ames research center usa,US
1997,10.1109/VISUAL.1997.663888,Application-controlled demand paging for out-of-core visualization,2.0,2.0,D. Ellsworth,https://openalex.org/A2192365028,mrj nasa ames research center usa,US
1990,10.1109/VISUAL.1990.146375,A problem-oriented classification of visualization techniques,2.0,1.0,S. Wehrend,https://openalex.org/A353359198,center for advanced decision support in water and environmental systems and department of computer science university of colorado boulder co usa,US
1990,10.1109/VISUAL.1990.146375,A problem-oriented classification of visualization techniques,2.0,2.0,C. Lewis,https://openalex.org/A2137078213,center for advanced decision support in water and environmental systems and department of computer science university of colorado boulder co usa,US
2004,10.1109/INFVIS.2004.64,The InfoVis Toolkit,1.0,1.0,J.-D. Fekete,https://openalex.org/A2154968417,inria futurs lri universit paris sud orsay france,FR
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,1.0,Zachary Pousman,https://openalex.org/A326257793,school of interactive computing and the gvu center georgia institute of technology usa,US
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,2.0,John Stasko,https://openalex.org/A2087252583,school of interactive computing and the gvu center georgia institute of technology usa,US
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,3.0,Michael Mateas,https://openalex.org/A2251797799,university of california santa cruz usa,US
1994,10.1109/VISUAL.1994.346331,An evaluation of reconstruction filters for volume rendering,2.0,1.0,S.R. Marschner,https://openalex.org/A486741454,cornell university ithaca ny usa,US
1994,10.1109/VISUAL.1994.346331,An evaluation of reconstruction filters for volume rendering,2.0,2.0,R.J. Lobb,https://openalex.org/A2776131367,department of computer science university of auckland auckland new zealand,NZ
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,1.0,Alan M. MacEachren,https://openalex.org/A192858880,geovista center department of geography college of information sciences and technology pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,2.0,Anuj Jaiswal,https://openalex.org/A2158037825,geovista center college of information sciences and technology pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,3.0,Anthony C. Robinson,https://openalex.org/A2118636684,geovista center department of geography pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,4.0,Scott Pezanowski,https://openalex.org/A43595091,geovista center department of geography pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,5.0,Alexander Savelyev,https://openalex.org/A2063945232,geovista center department of geography pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,6.0,Prasenjit Mitra,https://openalex.org/A2109624860,geovista center college of information sciences and technology pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,7.0,Xiao Zhang,https://openalex.org/A2229265607,geovista center computer science engineering pennsylvania state university usa,US
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,8.0,Justine Blanford,https://openalex.org/A2225450129,geovista center department of geography pennsylvania state university usa,US
2005,10.1109/VISUAL.2005.1532781,The value of visualization,1.0,1.0,J.J. van Wijk,https://openalex.org/A2317229737,department mathematics and computer science technische universiteit eindhoven netherlands,NL
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,1.0,Weiwei Cui,https://openalex.org/A2103608908,hong kong university of science and technology hong kong china,CN
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,2.0,Shixia Liu,https://openalex.org/A2111177146,microsoft research asia china,US
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,3.0,Li Tan,https://openalex.org/A2308997018,microsoft research asia china,US
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,4.0,Conglei Shi,https://openalex.org/A2143837512,hong kong university of science and technology hong kong china,CN
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,5.0,Yangqiu Song,https://openalex.org/A2099747503,microsoft research asia china,US
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,6.0,Zekai Gao,https://openalex.org/A2228543093,zhejiang university china,CN
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,7.0,Huamin Qu,https://openalex.org/A2103237498,microsoft research asia china,US
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,8.0,Xin Tong,https://openalex.org/A2061345465,hong kong university of science and technology hong kong china,CN
2000,10.1109/VISUAL.2000.885694,Volume illustration: non-photorealistic rendering of volume models,2.0,1.0,D. Ebert,https://openalex.org/A2136127216,computer science and electrical engineering university of maryland baltimore county baltimore md usa,US
2000,10.1109/VISUAL.2000.885694,Volume illustration: non-photorealistic rendering of volume models,2.0,2.0,P. Rheingans,https://openalex.org/A2026169623,computer science and electrical engineering university of maryland baltimore county baltimore md usa,US
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,1.0,A. Buja,https://openalex.org/A2464905998,bellcore morristown nj usa,US
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,2.0,J.A. McDonald,https://openalex.org/A2102360468,department of statistics university of washington seattle wa usa,US
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,3.0,J. Michalak,https://openalex.org/A2610505283,department of statistics university of washington seattle wa usa,US
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,4.0,W. Stuetzle,https://openalex.org/A2004776531,department of statistics university of washington seattle wa usa,US
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,1.0,Wei Peng,https://openalex.org/A2371757038,computer science department worcester polytechnic institute worcester ma usa,US
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,2.0,M.O. Ward,https://openalex.org/A2102429099,computer science department worcester polytechnic institute worcester ma usa,US
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,3.0,E.A. Rundensteiner,https://openalex.org/A2289414603,computer science department worcester polytechnic institute worcester ma usa,US
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,1.0,George Robertson,https://openalex.org/A2172094290,microsoft research,US
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,2.0,Roland Fernandez,https://openalex.org/A2126648258,microsoft research,US
